X,Y,宽度,高度,旋转角度,面积,类别
168.039856,280.6770325,245.2444153,81.96940613,-82.96658325,20102.53908,1
107.5271835,39.7538414,129.6012115,48.83543777,-52.19347,6329.131902,0
53,24,106,48,-90,5088,0
208.4518585,260.366272,208.3273621,66.14813232,-85.69133759,13780.46591,1
165.3783875,202.7702789,125.4459076,28.64512634,-81.02737427,3593.413872,0
276.6117554,472.5415039,220.7601166,72.33036804,-67.15196228,15967.66048,0
176.370636,405.8941345,482.9629211,146.9907837,-34.19320297,70991.09827,0
219.744339,250.6961975,247.3705597,46.95341492,-15.69966793,11614.89253,1
227.09935,153.4397278,142.3829041,71.15233612,-9.001755714,10130.87625,0
125.5929794,511.1640015,254.756424,80.64229584,-6.550726891,20544.14291,0
267,265.5,184,81,0,14904,0
109.3517303,86.79734039,181.5893707,55.0417099,-83.48019409,9994.989464,0
283.5,83.5,150.9999695,60.99999237,0,9210.996986,0
263.0238342,514.7618408,197.4125061,55.76596832,-84.94831085,11008.89956,0
58.49622726,377.5867615,118.2361298,28.06044769,-87.51044464,3317.758735,0
245.0693054,277.6930847,120.399498,45.17468643,-5.710593224,5439.009568,1
50.95661545,112.2202759,105.0024338,49.77723694,-86.5526123,5226.731025,0
105.6684494,44.34830856,212.2268219,86.00404358,-1.032244682,18252.36484,0
184.4615479,458.1923218,124.831543,30.40559387,-22.38013649,3795.577198,0
209.7825317,286.4198303,144.2914886,55.79525375,-7.835525513,8050.780224,1
241.5,221,92.99998474,31.99999619,0,2975.999157,0
20.09608841,116.0263977,190.7141571,65.44272614,-76.38319397,12480.85435,0
198.4999847,232.5,150.9999695,42.99999237,0,6492.997536,1
174.138855,168.6523285,83.82572174,34.09041595,-3.691385984,2857.653722,0
286.5,91,93,28,0,2604,0
127,60.5,254,121,-90,30734,0
261.5,519.5,113,43,0,4859,0
141.2700348,248.8550568,149.969162,56.55994415,-75.78414917,8482.247427,1
129.4999847,138,176.9999695,53.99999237,0,9557.997002,0
48,517,96,42,-90,4032,0
211,522.5,296,113,0,33448,0
149.1290894,319.5722351,194.315918,80.31786346,-79.21569824,15607.03937,1
154.1000061,205.2000427,147.5804901,51.42956161,-26.56505013,7589.999909,1
170,253.5,92,39,0,3588,0
69.23660278,17.55515289,141.2112732,37.7911911,-84.47245789,5336.542211,0
111.5,35.5,133,57,-90,7581,0
87.5,548,175,62,0,10850,0
253.9742279,519.0670166,235.8649139,79.29853821,-23.96249008,18703.74289,0
154.5056,426.4742126,145.1592255,65.38108826,-77.79953003,9490.668131,0
222.6912842,79.3884964,113.2314377,50.65417099,-89.27477264,5735.644606,0
142.5,24.5,127,49,0,6223,0
161.3136292,250.0473328,193.692337,67.23078156,-67.38013458,13022.0872,1
175.3226318,68.27923584,118.9275284,42.57064438,-79.38034821,5062.821518,0
17.5,501.5,81,35,-90,2835,0
178.3893433,239.2828064,203.8864899,48.2555542,-5.194428921,9838.655562,1
191.5,532,141,34,0,4794,0
206.0057983,255.0342255,169.2753296,55.83956146,-81.15818787,9452.260171,0
180.6279144,138.5435791,361.1743469,120.0939407,-2.223961115,43374.85061,0
229.0905762,505.7926025,205.8230743,79.85221863,-78.38851166,16435.42913,0
217.5,254.5,173,49,0,8477,0
153,105,200,72,0,14400,0
229.5,473.5,97,47,0,4559,0
171.7996368,282.2197266,225.4609985,80.95918274,-79.95797729,18253.13818,1
175.5,199.4999847,100.9999847,38.99999237,0,3938.998634,0
35.47473145,118.4118576,244.7786713,82.33304596,-84.96492004,20153.37359,0
234.496933,509.0553589,105.725853,49.31284714,-86.82016754,5213.642826,0
198,445.5,100,47,0,4700,0
284,185.5,94,39,0,3666,0
179.5,39.5,359,79,-90,28361,0
259,259.5,132,59,0,7788,0
237.5,272.5,145,49,0,7105,0
179.5787659,104.7058945,359.2247314,81.08774567,-87.4861908,29128.72366,0
191.5,329.5,187,57,0,10659,0
159,532,142,50,0,7100,0
119.5,472,73,36,0,2628,0
68.51425171,406.1542053,115.3363571,50.23697662,-14.7435627,5794.149876,0
179.5,85.5,359,171,0,61389,0
197.3377075,281.9041138,207.1632996,68.87163544,-6.296818256,14267.67524,1
150.565094,245.742218,257.8734436,115.7883759,-88.34770203,29858.74721,1
159.1700287,43.52854156,135.9839478,66.24858856,-88.60282135,9008.744606,0
117.5424805,319.140564,190.3928833,45.30949402,-76.55138397,8626.605207,1
178.2016602,84.12744904,364.9294128,151.7624969,-86.91979218,55382.5989,0
62.5,481,125,48,-90,6000,0
289.4959717,222.7720032,151.8737335,63.23600769,-79.69515228,9603.888581,0
46.6798172,374.9660339,100.5344391,41.42173386,-80.13418579,4164.310779,0
257,364,122,50,0,6100,0
145.9404297,201.8813324,93.58326721,39.55135345,-81.11934662,3701.344879,0
111.8635559,137.5016479,223.122879,99.0164566,-86.87786865,22092.83687,0
57,15,114,30,0,3420,0
113.7114563,318.2190552,172.5436249,78.04550934,-51.24191284,13466.25509,0
241.5,228,185,66,0,12210,0
289,370.5,140,45,0,6300,0
254,240,130,54,0,7020,0
112,491.5,102,43,0,4386,0
290.0515747,388.3410645,141.5316315,31.20364761,-8.595911026,4416.303155,0
128.365036,345.1138306,171.0248108,43.64738083,-12.7452898,7464.785048,0
235.8188171,54.89618683,191.9813995,71.44947052,-19.58399391,13716.96935,0
63.55910492,107.6485214,148.6862488,68.63825989,-21.69511223,10205.56539,0
69.5,22.5,139,45,-90,6255,0
124.0988235,418.0621643,249.7481537,104.58078,-3.739503384,26118.85672,0
188.0961609,259.4807739,122.3764725,41.7727356,-11.30993271,5112.000028,0
269,180.5,116,41,0,4756,0
184.5,190,177,48,0,8496,1
198.2831421,186.120163,246.6585693,52.55882645,-86.98721313,12964.08494,0
221.6558838,59.73712921,279.8668823,115.0168228,-2.622401714,32189.39962,0
157.6107178,543.7418213,141.0095062,44.0269165,-18.25756264,6208.213757,0
314,387,90,44,0,3960,0
227,264,164,64,0,10496,0
264.4999695,108.9999924,188.9999695,93.99998474,0,17765.99425,0
100,471.5,102,35,0,3570,0
217.5,257.5,97,41,0,3977,0
127.64534,183.9456635,161.304718,42.97280884,-84.86362457,6931.716812,0
202.8875732,263.9472351,206.5543213,44.76412964,-1.414423227,9246.224416,0
324.4426575,200.4030457,84.81837463,34.60283661,-22.47943687,2934.956359,0
253.9705811,192.8823547,145.0363312,58.45109177,-14.03624439,8477.531903,0
114.7264099,161.7075348,93.26780701,39.14775848,-74.05460358,3651.225583,0
151.0761719,281.335907,268.3603516,59.61058044,-84.6343689,15997.11632,1
52.78261566,191.207489,115.1356659,55.1507225,-80.81116486,6349.81516,0
120.9939957,67.64496613,252.7261963,109.3244019,-53.03570938,27629.14024,0
179.5,66,359,132,0,47388,0
65.49999237,477.5,72.99998474,32.99999237,0,2408.99894,0
234.3393402,415.0671997,128.5483246,57.3170929,-13.24052048,7368.016262,0
175.5,273.5,141,43,0,6063,0
273.5812988,120.0565643,119.9835968,40.62295151,-79.61113739,4874.087835,0
172.9207764,301.4064636,149.9757233,72.63626099,-10.51262665,10893.67578,1
46.5,259,93,42,0,3906,0
26.59599876,85.36730957,106.742775,42.35578156,-54.1178627,4521.173659,0
220.2332916,127.0052109,337.9863892,155.8458252,-72.29290771,52673.76772,0
100.5369568,476.7019043,119.5188904,50.96502304,-81.08507538,6091.283002,0
196.4130859,349.5658875,257.6787109,77.94788361,-3.468229532,20085.51017,0
162.3390198,260.4078369,164.5993195,47.52759933,-15.20803928,7823.010506,1
251.0035095,151.5417633,152.4430084,75.08068085,-4.807954311,11445.52486,0
251,515.5,110,45,0,4950,0
269.4437866,146.6194458,179.2310333,34.12829208,-89.42705536,6116.849056,0
50.5,231.5,213,101,-90,21513,0
177.3483582,91.33197021,82.84020233,35.85214996,-5.194428921,2969.999357,0
255.5,16.5,141,33,-90,4653,0
111.5,247.5,223,75,0,16725,0
161.9338684,247.0583801,107.914444,32.9357338,-86.42366791,3554.241399,0
254.4999695,317.9999695,150.9999695,43.99999237,0,6643.997505,0
145.46698,154.0016937,230.5697632,94.4264679,-2.946447372,21771.88834,0
57,349.5000305,128.0722504,57.86968231,-18.43494606,7411.500442,0
305.9670105,276.320282,110.4338989,42.26745605,-68.40468597,4667.75997,0
260,114,118,56,0,6608,0
22.99999619,469,109.9999847,45.99999237,0,5059.998459,0
237.5,70,123,48,0,5904,0
281.6206055,529.3323364,250.1072998,121.7940521,-32.47119141,30461.58151,0
194.7589722,429.4501343,490.5550842,184.8402863,-34.80576324,90674.34219,0
55.80997086,330.8571777,113.9120026,38.80580902,-86.76029968,4420.447417,0
154.0076294,334.1324463,217.2869263,84.61421204,-27.25532722,18385.56205,0
143.4860992,189.5673828,287.3411865,57.73984146,-0.855097353,16591.03456,0
61.88235474,130.4705963,127.5737534,56.2682724,-75.96376038,7178.354705,0
146,277.5,210,71,-90,14910,0
221.5,134,115,56,0,6440,0
204.5,52.5,255,105,0,26775,0
258.8327026,247.4637451,162.9571838,57.14722061,-6.215636253,9312.550135,0
219.8829803,436.763916,392.7303162,115.4874878,-47.8562088,45355.43759,0
181.6879578,281.5480042,141.8450775,38.21253204,-88.19125366,5420.25957,1
58.82352448,210.2941284,126.8660812,42.78199005,-70.34617615,5427.583425,0
287.6000366,209.2000122,148.4749146,47.4046402,-26.56505013,7038.399903,0
179.5,69,359,138,-90,49542,0
149.9962616,243.2120361,178.8180847,53.37608719,-77.17121887,9544.609681,1
306.271698,490.0509644,113.9517365,45.0892601,-79.38034821,5137.999484,0
131.2819672,452.4984131,306.6836243,115.3213043,-66.37062073,35367.15556,0
110.5,102.5,91,33,-90,3003,0
210.7862854,266.5203857,166.1036224,60.88943863,-1.636577129,10113.95632,0
160.5,188.5,108.1965027,48.58338165,-66.80140686,5256.551983,0
83,558.5,100,41,-90,4100,0
295.6634521,544.8852539,119.454422,44.97474289,-86.42366791,5372.431916,0
241.715271,450.5906982,239.6495514,54.22330093,-71.91655731,12994.58974,0
288.5588379,393.2647705,107.4432755,40.01837158,-75.96376038,4299.704921,0
155,268.5,80,37,0,2960,0
215,151.5,288,129,0,37152,0
193.7269592,259.9602661,218.9744263,69.14654541,-77.40666962,15141.32511,1
31.55731201,216.7329865,128.7777557,59.22554398,-64.2592926,7626.932636,0
206,558,78,38,0,2964,0
90.04734039,476.9464722,180.7844696,60.89190674,-89.111763,11008.31106,0
196.9041443,204.7108459,186.2956696,75.43088531,-7.645012379,14052.44728,1
259.3017883,83.80757141,203.3134766,64.59818268,-3.667788267,13133.6811,0
160.6230164,340.3985901,165.4040527,62.5487175,-9.246112823,10345.81137,0
188.0990143,496.0099182,95.54853821,35.32059097,-39.28940964,3374.830836,0
190.591095,251.8375244,211.7451935,63.66349411,-82.17092896,13480.43888,1
107.4931335,86.22517395,109.8906555,36.36363602,-1.432096362,3996.023799,0
181.5,479.5,89,43,0,3827,0
164.8650208,277.0914001,177.7953339,47.46424484,-70.97439575,8438.921258,1
158.5074005,258.7677612,192.2242737,61.84465027,-67.61986542,11888.04298,1
111.6657639,118.6753387,142.7900543,50.09167099,-83.99098969,7152.592422,0
257.3198853,117.1013184,133.144455,53.89369965,-33.05582428,7175.647265,0
73,55.5,146,45,0,6570,0
119,45.5,134,41,0,5494,0
310.9054565,34.44156647,103.7918701,35.89778137,-69.59011841,3725.897862,0
195.7362518,199.7971649,168.4896545,63.56427765,-62.44719315,10709.92318,1
139.5,237,139,44,-90,6116,0
277.5,27,89,42,0,3738,0
186.5,77.5,345,155,0,53475,0
139.8568726,293.646759,178.3765106,86.96553802,-9.963804245,15512.60922,1
192.4842834,272.8815918,198.2897491,77.3896637,-79.11447144,15345.577,1
290.0479126,228.638855,144.2547607,41.19094467,-13.8514185,5941.989868,0
246.2809448,217.1903839,92.11805725,43.99370193,-3.521453142,4052.614354,0
205.0550842,385.2312927,316.6398315,108.4476624,-83.36052704,34338.84954,0
213.5,307,109,42,0,4578,0
281.6212158,270.6854248,154.7344818,39.71882248,-87.6386261,6145.871414,0
125.4778748,240.1869049,173.6772461,68.89651489,-74.50514984,11965.75697,1
250.9941711,161.9066162,102.9241791,47.96890259,-3.576334476,4937.15992,0
181.5316162,114.7601013,149.7531586,43.0395546,-86.30861664,6445.309244,0
179.5,507.5,359,143,0,51337,0
262.3512573,482.4467163,154.0074463,74.98827362,-24.02024651,11548.75252,0
129.829895,402.2422791,145.3147278,71.22144318,-68.96248627,10349.52463,0
273.5,255.5,91,45,-90,4095,0
286.2278748,490.4846497,153.6676331,70.92196655,-6.404353142,10898.41073,0
119.9007568,453.5911865,206.1456299,88.17603302,-71.17529297,18177.10387,0
194.1930542,251.0693054,167.5642395,55.02555466,-84.28940582,9220.315219,1
244.5138245,156.7607117,234.1321106,77.07275391,-82.48157501,18045.20654,0
81.85623169,133.2961426,211.01474,64.20193481,-58.3924942,13547.55458,0
181,260.5,148,71,-90,10508,1
307,192,104,30,-90,3120,0
231.5968323,111.5848999,199.4181519,65.56283569,-11.88865757,13074.41952,0
308,385.5,102,41,0,4182,0
165.5,20.5,145,41,-90,5945,0
90.49998474,472,130.9999695,51.99999237,0,6811.997414,0
70,554.5,140,49,0,6860,0
271.5,550.5,125,57,0,7125,0
57,375,98,34,0,3332,0
191.3041992,254.2463989,183.5903778,91.13136292,-23.3476696,16730.84135,1
135.2412109,551.1647339,154.8679199,51.7636261,-55.66978073,8016.525102,0
59.01382446,290.4157104,214.3591919,89.96529388,-48.92591095,19284.8877,0
70.44483948,126.337944,140.1808014,38.28396606,-4.763641834,5366.677043,0
179.4999695,37.99999237,358.999939,75.99998474,0,27283.98988,0
281.1864014,467.9534607,179.2774353,63.19883728,-69.73429871,11330.12546,0
95.22782135,494.3204651,213.285141,82.65478516,-76.90811157,17629.03751,0
183.9999847,279.5,241.9999695,82.99998474,0,20085.99377,1
110.1636963,219.9198608,148.8979034,70.69228363,-2.121096373,10525.93282,0
192.2059021,342.6764526,188.4501953,56.51080704,-75.96376038,10649.47262,1
173.5393066,475.6550598,117.3875809,44.10949707,-16.42930031,5177.907155,0
51.85401917,475.701355,106.2814407,42.80005646,-18.74134064,4548.851664,0
196.3855896,259.1138,301.8380127,150.3868256,-57.84770584,45392.46056,1
285.5761719,352.2072144,150.5449219,37.73565674,-6.146626472,5680.911496,0
318.0578003,279.8757324,87.28083038,36.87386703,-8.746161461,3218.381734,0
165.5298462,277.7993774,195.2637329,57.84262848,-79.66108704,11294.56756,1
182,223,90,36,0,3240,0
211.5,556,95,46,0,4370,0
175.3499756,467.4500122,394.9684143,186.5743713,-71.56504822,73690.9836,0
273.5461731,329.5430298,197.5164337,74.88694,-73.61045837,14791.40132,0
65.20198822,292.7802124,159.7529144,67.2831192,-20.85445786,10748.67438,0
232,167,166,68,0,11288,1
208.5,58.5,235,117,0,27495,0
275,30,168,60,0,10080,0
123.5899963,24.13000107,130.3904724,50.48741913,-8.130102158,6583.078431,0
87.58439636,458.8627014,175.9659424,67.84527588,-88.16716766,11938.45791,0
192.7357788,281.0192566,121.6522446,48.53238678,-80.13418579,5904.073786,0
109.4607697,555.7263794,220.0795441,49.50994492,-88.69805145,10896.1261,0
169.0963593,265.37323,212.1277466,66.16043091,-7.765166283,14034.46312,1
299,554,116,50,0,5800,0
172.5381165,272.7266235,176.7188416,66.17214203,-82.06723785,11693.86428,1
134.3000183,61.89999771,151.0000305,51.00000381,-36.86989594,7701.002132,0
173.4889984,281.2498169,196.9283447,88.13430786,-77.52488708,17356.14336,1
82.05444336,54.90400696,171.4526672,67.23213959,-74.47589111,11527.12966,0
33.55491638,354.7557068,143.6142883,68.71299744,-44.59365463,9868.168226,0
165.1537628,111.68573,334.4536743,130.4532318,-59.27530289,43630.56271,0
209.5,512.5,299,133,0,39767,0
106.6444244,498.7538452,128.9298553,33.28549957,-79.04593658,4291.494645,0
310.0005493,287.0378418,98.41293335,27.43624496,-0.868051469,2700.081347,0
194.7240601,197.6584778,336.0033875,129.4810791,-86.80046082,43506.08119,0
166.5,96,131,38,0,4978,0
208,248,138,38,0,5244,0
313.5170593,133.8324585,92.87795258,37.61722946,-2.935673237,3493.811254,0
268.5184937,427.8491516,112.3648453,31.05377769,-83.01894379,3489.352926,0
325.2467346,207.6509247,111.056572,51.28035355,-60.14098358,5695.020274,0
45.4425354,195.8308105,127.9897919,59.22475815,-18.75864983,7580.164469,0
138.5,62.5,277,125,0,34625,0
177,257.5,208,41,0,8528,1
62,153,82,34,-90,2788,0
234.5,167,249,100,0,24900,0
75.5,423.5,93,43,0,3999,0
309.4394226,405.9238281,132.3037415,50.59698105,-44.21517563,6694.169899,0
166.1098938,247.9333191,180.3774109,59.62876129,-6.241914272,10755.68158,1
276.0931702,381.8117065,115.431839,33.95226669,-10.15426636,3919.172582,0
145.5,246,185,88,0,16280,1
270.1153564,428.4230652,117.8737946,40.77046204,-33.69007111,4805.769066,0
231.5,339.5,102.3181305,38.81032562,-21.80140686,3970.999962,0
291.5,280.5,85,37,0,3145,0
208.5,141,301,116,0,34916,0
210.5,220,115,32,0,3680,0
149.9953918,59.41692352,191.3309021,59.54086685,-48.17983246,11392.00777,0
209.3562012,466.2682495,182.0400848,64.23508453,-16.80502129,11693.36024,0
197.6556549,287.5397949,143.4515076,49.29886246,-72.39537048,7071.996141,1
336,90,98,46,0,4508,0
153.3355713,267.1252441,174.5280762,64.48951721,-57.84770584,11255.23137,1
274.9898987,140.8705139,160.0538483,57.76252747,-60.7671814,9245.114807,0
220,279.5,88,41,0,3608,0
59.24189758,280.1714783,124.3003235,56.73277283,-24.32557678,7051.902015,0
64.5,23,129,46,-90,5934,0
122.5,543.5,87,41,0,3567,0
213.5683289,404.2780457,167.2504883,41.89867783,-78.20656586,7007.574325,0
226,261,106,50,0,5300,0
327.2642212,30.21927643,111.7144547,51.95921707,-46.73570633,5804.595599,0
42.42238617,161.1570435,91.89706421,28.84794426,-77.73522186,2651.041386,0
179.7393799,271.7160339,162.6400146,40.85904312,-80.83765411,6645.315372,1
107.4807587,545.4038696,197.6850433,74.72024536,-11.30993271,14771.07494,0
258.2209167,285.2016296,115.5877075,52.46832275,-85.48600769,6064.693145,0
163.4987183,234.0714111,85.66491699,37.65470505,-88.97696686,3225.687182,0
68.98400879,109.0879974,145.4338684,62.07325363,-79.69515228,9027.5534,0
147,543.5,294,71,-90,20874,0
324.9591675,363.7077942,103.6396027,45.27053452,-35.04936981,4691.820209,0
141.3557434,185.1131287,203.673233,47.58292389,-76.75948334,9691.367946,0
193.9255066,82.56185913,280.2674561,76.42756653,-79.52576447,21420.15964,0
228.4619598,254.6761932,222.6598663,87.58060455,-76.66488647,19500.6857,1
279.2206421,51.41019821,157.5797272,60.85843658,-65.75079346,9590.055833,0
184.9999847,532.5,255.9999695,92.99998474,0,23807.99326,0
47.73436737,499.7247314,148.2612762,53.71519089,-38.07278442,7963.882755,0
138.7058716,362.1765137,126.1185226,37.35048676,-75.96376038,4710.58821,0
120.9508133,316.4317322,211.4365997,62.05349731,-78.47628021,13120.38047,1
159,258.5,124,61,0,7564,0
178.6307678,57.04615784,371.8561401,100.468132,-7.125016689,37359.69178,0
283.5829468,518.6711426,189.5536804,83.42095947,-62.42543793,15812.74989,0
173.9999695,128.5,169.9999695,60.99999237,0,10369.99684,0
212,526.5,294,105,0,30870,0
247.6209717,448.9578247,227.4178467,63.24199677,-16.34817314,14382.35872,0
248.1384888,384.1077271,128.9961243,36.71427917,-7.125016689,4735.999719,0
137,519.5,274,119,-90,32606,0
266.5127563,177.7013855,185.5144348,51.2609024,-87.552948,9509.637338,0
299.5,565.999939,118.9999847,25.99999619,0,3093.999149,0
257.5,349,121,52,0,6292,0
195.93013,236.4112091,165.1391907,37.43832016,-77.75366211,6182.533891,0
199,36.5,320,73,0,23360,0
179.5,503,359,152,-90,54568,0
339,219,98,40,0,3920,0
179.3808746,142.8224182,362.6036377,106.3061829,-87.94645691,38547.00862,0
154.0756226,289.8360596,312.776062,83.45554352,-84.88957977,26102.89625,1
197.5,160,265,74,0,19610,0
278,554.999939,161.9999695,47.99999237,0,7775.997299,0
289.6260986,487.3016052,129.4259491,58.61658859,-1.245364308,7586.507611,0
201.6219482,498.4025269,159.4631042,58.30784225,-83.65981293,9297.949528,0
126.7938538,281.4461365,248.5124054,53.06472015,-85.18309021,13187.24125,1
189.5,72,137,66,0,9042,0
284.6949463,284.6967468,157.7810516,69.39722443,-57.26477051,10949.56705,0
218.353241,251.2874908,175.5993805,50.26253128,-80.92850494,8826.069355,1
256.4999695,533,198.9999695,91.99998474,0,18307.99416,0
129.1574554,419.9827881,287.8756714,90.13531494,-73.07248688,25947.7643,0
179.5,85.5,359,171,-90,61389,0
23.86764145,490.7793884,78.45645142,37.68017578,-70.76932526,2956.252881,0
140.1500092,352.0499878,112.8933105,34.15259933,-71.56504822,3855.600003,0
151.3726349,279.9430847,279.576416,121.7951889,-42.99747086,34051.0624,1
284.5,16,87,32,0,2784,0
171.1822968,279.1017456,221.6641846,68.10786438,-83.5812149,15097.07422,1
33.11105347,174.2279358,200.2672729,75.10022736,-25.97439194,15040.11773,0
279.6046753,389.5611877,159.2003784,77.95095062,-22.8336544,12409.82084,0
44.92178345,217.9222412,102.522377,46.69048309,-76.13897705,4786.819311,0
179.4999695,78.99998474,358.999939,157.9999695,0,56721.9794,0
131.5,147,159,76,0,12084,0
69.51348877,499.35849,143.3987732,44.98691559,-84.55966949,6451.068505,0
275.0429993,493.7372742,219.7395935,76.36312103,-27.43310165,16780.00117,0
339.7499695,55.74999237,82.16580963,39.03229904,-81.86989594,3207.120453,0
219.5,552,279,54,0,15066,0
53.5,403.5,97,27,-90,2619,0
139.4876862,355.7215576,111.2173843,40.54858398,-86.82016754,4509.707449,0
203.6916809,268.8444824,247.45047,61.92505646,-2.526117086,15323.38432,1
157.5,117.5,89,39,0,3471,0
215.5,506,221,80,0,17680,0
115.4757996,432.6771851,165.8400574,63.5901413,-1.684684396,10545.79268,0
179.5,505.5,359,147,0,52773,0
112.6107483,303.6237793,249.9943695,100.51194,-61.2037735,25127.41907,0
67.82711792,120.5040436,114.2011871,44.41636658,-89.29268646,5072.401791,0
125,30,174,60,0,10440,0
74.5,263.5,81,37,-90,2997,0
277.5,128,163,38,0,6194,0
174.75,66.25000763,279.3071594,111.7228699,-45,31204.99743,0
210.0521545,272.1812439,110.5478973,44.48112869,-80.70668793,4917.295248,0
98.99998474,254,109.9999847,47.99999237,0,5279.998428,0
312.6514893,210.3959961,108.8628006,32.9246521,-25.01689529,3584.269836,0
55.35366058,166.287735,113.9871292,52.2372551,-3.621484756,5954.374746,0
314,133,96.88137054,37.2620697,-11.30993366,3610.000382,0
39.57585144,510.1549377,85.38365173,36.18909836,-46.63658142,3089.957371,0
157.9650269,286.7537842,222.8556366,45.15866852,-82.14668274,10063.86382,1
266.5479431,148.8291473,140.5935516,42.11824799,-12.77124214,5921.554073,0
173.5,112.5,257,77,0,19789,0
163.1209106,293.4859314,248.254303,75.1092453,-73.9312973,18646.19334,1
170,219.5,112,53,0,5936,0
260.5890808,191.891098,205.9726715,84.87665558,-5.710593224,17482.2715,0
171.5,128.5,101,43,0,4343,0
179.4999695,49.99999237,358.999939,99.99998474,0,35899.98842,0
245.5,487.5,227,99,0,22473,0
45.39450836,415.8213196,150.9539185,52.29744339,-48.99091721,7894.504005,0
193.9311829,287.1063232,250.4748688,49.30408478,-81.79529572,12349.43416,1
311.4540405,164.4165955,104.155632,45.74497604,-10.40771103,4764.596892,0
269.5,515.5,97,43,0,4171,0
184.9889984,499.6219788,347.0754089,165.8868408,-85.64678192,57575.24311,0
290.0278931,295.1091003,108.2242661,31.84742928,-85.91438293,3446.664659,0
249,54,220,108,-90,23760,0
120.1517334,254.1793213,161.7726135,57.96574783,-85.23635101,9377.270522,0
134.5,365,81,40,0,3240,0
225.9999695,231,163.9999695,61.99999237,0,10167.99686,0
94,550.5,188,57,0,10716,0
129.2173767,451.6069641,341.8986511,115.5785141,-62.2842598,39516.13807,0
165,267,186,52,-90,9672,0
108,23.5,200,47,0,9400,0
134.0787659,549.626709,275.4272461,84.33304596,-65.55604553,23227.6186,0
89.59130859,151.1600342,181.7263947,67.85107422,-4.144623756,12330.33109,0
200.5,24,135,48,-90,6480,0
51,13,102,26,-90,2652,0
267,251.5,76,29,0,2204,0
73.5,208.5,85,41,0,3485,0
247,178.5,78,37,0,2886,0
79,157.5,128,39,0,4992,0
86.76620483,67.48561096,192.0613861,55.04367065,-70.18621063,10571.76368,0
134.5,27.5,177,55,0,9735,0
213.9237366,242.5913391,184.3935242,74.47547913,-59.91031647,13732.79606,1
124.9730606,502.2346802,276.9422607,84.76818848,-73.24973297,23475.89376,0
225,270,124,40,0,4960,0
160.9971924,259.924408,241.2970886,106.1490402,-10.26830578,25613.45437,1
135.1752319,225.8651581,209.1398315,70.25137329,-20.75407028,14692.36038,0
185.5,121.5,115,49,0,5635,0
19,327.5,81,38,0,3078,0
200,178.5,132,47,0,6204,0
317.9999695,198.4999695,232.9999695,81.99998474,0,19105.99394,0
288,19.5,98,39,-90,3822,0
93,110,84,40,0,3360,0
226.5,23.5,115,47,0,5405,0
179.6292725,534.3796997,361.697937,90.29957581,-87.95458984,32661.17028,0
104.7772369,425.2711182,205.3121185,86.60274506,-83.21102905,17780.59306,0
301.8556824,112.6752701,126.1059952,47.01052856,-23.96249008,5928.309488,0
109.532196,84.40080261,236.1923828,101.2119827,-8.583621979,23905.49937,0
291.951355,15.478508,135.417984,31.1076107,-2.726311207,4212.529929,0
117.3048859,537.7438965,107.560318,36.22154617,-6.340191841,3896.001025,0
288.7864075,534.1513062,145.2179413,65.87418365,-85.87770081,9566.113334,0
161.5,283.4999695,195.4323578,57.69055939,-26.56505013,11274.60204,1
225.7224731,275.6582336,165.9541168,48.09913254,-88.26429749,7982.24906,0
334,136.5,125,50,0,6250,0
233,262.5,88,43,0,3784,0
179.4999695,70.49998474,358.999939,140.9999695,0,50618.98044,0
215,521,288,116,0,33408,0
204,164.5,196,71,0,13916,0
157.5,102,107,38,0,4066,0
256.2901001,257.4025269,194.031662,81.43521118,-74.55368805,15801.00937,0
102.1845398,231.9402008,87.90923309,42.36534882,-87.39744568,3724.305324,0
39,113,78,38,0,2964,0
213.2599487,286.2331238,207.4235077,53.93122101,-14.42077351,11186.60304,1
158.0192413,437.9116516,322.1581421,62.97957611,-81.9055481,20289.38323,0
110.5,266,139,48,0,6672,0
179.403656,80.29260254,367.6667175,158.7988129,-3.228647947,58385.03827,0
179.5,502,359,154,0,55286,0
114.3179474,277.1203308,229.813385,80.21191406,-0.84252423,18433.77149,0
200.3794098,114.3323669,366.0723877,134.3722687,-57.52880859,49189.97723,0
125.5330963,260.2428284,151.5622559,44.89941788,-17.00794601,6805.05706,1
177.5,39,85,36,0,3060,0
87.01673889,522.3605957,205.4658356,102.5520859,-62.5924263,21070.95001,0
303.5,357.5,93,39,-90,3627,0
125.2903061,281.5582886,252.2287598,79.39722443,-84.36405945,20026.26345,1
86.67314911,191.003952,180.7457123,85.69454193,-85.33314514,15488.92102,0
330.9999695,173,121.9999847,55.99999237,0,6831.998215,0
106.9999847,557.999939,213.9999695,41.99999237,0,8987.997086,0
289.4630127,432.5999756,141.2093658,47.75518417,-6.254033089,6743.479273,0
85.5,127.5,81,35,-90,2835,0
98.52193451,61.14945984,176.3614044,61.36198425,-31.78091431,10821.88572,0
179.5,478,359,172,0,61748,0
186.2046051,364.0934143,101.9813843,32.08059311,-81.72411346,3271.623294,0
54.11265564,354.4882202,122.6136169,53.41228485,-75.41107941,6549.073435,0
179.3557892,217.4162445,368.9036255,123.9229355,-84.1862793,45715.62018,0
179.4999695,61.49999237,358.999939,122.9999847,0,44156.98701,0
220.574707,241.6786957,196.1009521,62.60373306,-9.293308258,12276.65166,0
143.5,187,175,60,0,10500,0
